OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageFinish,KitchenQual,BsmtQual,ExterQual,Predicted_Price
6,29.880150944432934,2.0,542.0,1029.0,35.39350380253523,1,6,1977,1977,1,16.049574940745757,11.204495012747543,43.24625678898149,182601.0
6,34.31754082388671,2.0,440.0,684.0,23.051030112103152,1,6,1976,2001,0,16.049574940745757,11.204495012747543,43.24625678898149,180999.5
5,56.77614486499886,2.0,624.0,0.0,70.78379457870216,3,11,1959,1996,2,0.0,11.204495012747543,43.24625678898149,179533.58
4,30.485846129241086,0.0,0.0,0.0,36.16607908458148,2,6,1955,1955,2,16.049574940745757,11.204495012747543,43.24625678898149,107445.08
4,30.485846129241086,0.0,0.0,0.0,36.16607908458148,2,6,1955,1955,2,16.049574940745757,11.204495012747543,43.24625678898149,107445.08
4,22.87531292593304,0.0,0.0,784.0,26.56580514284848,1,4,1955,1955,2,16.049574940745757,11.204495012747543,43.24625678898149,136043.11
5,28.723254801324654,0.0,0.0,585.0,18.74602472256133,1,5,1938,2007,2,0.0,11.204495012747543,43.24625678898149,123351.5
5,30.228451895186364,0.0,0.0,0.0,30.809102244447377,1,8,1947,1993,2,16.049574940745757,11.204495012747543,43.24625678898149,112231.5
4,26.28397979796708,1.0,286.0,911.0,30.835824271016083,1,5,1953,1953,1,16.049574940745757,5.407762715750125,43.24625678898149,144927.93
4,31.354258957780885,1.0,312.0,416.0,37.27612172238294,1,6,1954,1954,2,16.049574940745757,0.0,43.24625678898149,145855.09
4,32.747797865104445,1.0,205.0,949.0,31.33803873768858,1,6,1923,2008,2,7.08229763200546,11.204495012747543,43.24625678898149,143429.0
7,34.68662093148436,1.0,312.0,1228.0,41.560497497663185,2,7,1921,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,229840.07
6,40.834217146293895,2.0,480.0,960.0,31.624157617723558,2,10,1930,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,216042.36
6,33.112931198052046,1.0,369.0,644.0,22.582645339010597,1,6,1926,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,149483.77
6,32.31402958071025,2.0,400.0,676.0,22.740107321355527,1,6,1914,1995,2,16.049574940745757,5.407762715750125,43.24625678898149,169633.15
8,35.89442049605044,1.0,180.0,798.0,27.012730654595472,2,7,1925,1997,2,7.08229763200546,1.7834581122710063,14.923808477528233,271024.41
6,37.08268662297792,2.0,599.0,784.0,27.66613171047378,1,7,1923,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,203672.96
5,41.03204607041729,1.0,240.0,942.0,38.52618640844292,2,7,1937,1995,2,7.08229763200546,11.204495012747543,43.24625678898149,165850.39
5,33.97152898606,1.0,225.0,884.0,30.88917994423683,1,6,1938,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,141288.34
6,29.41822173387684,1.0,344.0,1091.0,34.805232520192355,1,5,1951,1951,0,16.049574940745757,11.204495012747543,43.24625678898149,146382.0
8,40.31074138533222,2.0,786.0,608.0,32.21196173544356,1,9,1935,1950,0,16.049574940745757,11.204495012747543,43.24625678898149,310927.88
7,43.37248165322661,2.0,506.0,832.0,37.56778143066852,2,8,1950,2000,0,7.08229763200546,11.204495012747543,43.24625678898149,273415.39
5,40.590450150577816,2.0,484.0,1898.0,49.24000104470485,2,7,1956,1956,2,16.049574940745757,11.204495012747543,43.24625678898149,156267.74
6,28.328369011829253,2.0,462.0,516.0,14.828325764177304,1,5,1980,1980,2,16.049574940745757,5.407762715750125,43.24625678898149,162457.25
6,26.04931691635864,1.0,195.0,894.0,30.540240242388084,1,5,1926,1998,2,16.049574940745757,11.204495012747543,43.24625678898149,131286.25
6,29.40024139433735,1.0,240.0,720.0,25.776791096910152,1,5,1940,2006,2,16.049574940745757,1.7834581122710063,43.24625678898149,131661.96
5,31.288717216673557,0.0,0.0,780.0,26.436358475058167,1,7,1930,1950,2,16.049574940745757,5.407762715750125,43.24625678898149,144847.09
5,37.749273799739925,1.0,288.0,624.0,34.82809493666808,1,7,1967,1967,2,16.049574940745757,5.407762715750125,3.176181137068769,163228.89
5,25.89836947840479,1.0,360.0,520.0,30.35022785762737,1,5,1930,1995,1,16.049574940745757,11.204495012747543,43.24625678898149,132774.96
5,41.21757508745669,1.0,356.0,1151.0,36.14430006647344,2,7,1958,1958,0,16.049574940745757,11.204495012747543,43.24625678898149,164057.0
1,21.494469621727173,2.0,487.0,0.0,24.85120475289837,1,4,1952,1952,2,2.0802220739614103,11.204495012747543,3.176181137068769,86556.77
4,33.78189768955325,1.0,185.0,173.0,27.849270586977944,1,6,1895,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,115763.0
4,28.648653369930436,1.0,195.0,356.0,22.543066114414092,1,5,1910,2000,2,16.049574940745757,11.204495012747543,43.24625678898149,125920.27
4,24.826908856094754,1.0,216.0,592.0,6.993589249153809,1,5,1920,1950,2,2.0802220739614103,1.7834581122710063,43.24625678898149,113855.93
8,37.64978668160229,2.0,525.0,1596.0,45.40134909941892,2,5,2007,2008,0,0.0,0.0,0.0,306802.8
7,37.62485331019724,2.0,482.0,1594.0,45.36891416893039,2,5,2004,2005,0,0.0,0.0,14.923808477528233,264290.14
7,42.04258684102831,3.0,786.0,1840.0,51.14496503392322,3,7,1996,1997,0,7.08229763200546,0.0,14.923808477528233,350372.81
7,39.70790128564805,3.0,816.0,910.0,30.295659586949377,2,8,1996,1997,2,7.08229763200546,5.407762715750125,43.24625678898149,271564.48
5,40.29949222441031,2.0,484.0,0.0,30.99554023727237,2,8,1976,1976,2,16.049574940745757,11.204495012747543,43.24625678898149,150676.9
4,38.155567475685324,2.0,432.0,1680.0,46.0597163042137,2,6,1991,1991,2,16.049574940745757,5.407762715750125,43.24625678898149,163300.36
7,35.746760159925856,2.0,512.0,1277.0,42.93139841268015,2,6,1986,1986,0,7.08229763200546,5.407762715750125,14.923808477528233,245464.61
8,36.226683140421805,3.0,788.0,1518.0,43.55320651542468,2,8,2006,2007,0,7.08229763200546,0.0,14.923808477528233,361374.36
8,39.24365542988287,2.0,612.0,920.0,30.56726213594017,2,6,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,285290.04
5,34.9387510823598,2.0,400.0,352.0,24.100260657978467,2,6,2006,2007,0,16.049574940745757,5.407762715750125,43.24625678898149,185772.6
7,37.19714331196783,3.0,666.0,796.0,26.94945598696605,2,6,2008,2008,0,7.08229763200546,5.407762715750125,14.923808477528233,270908.51
6,35.665833085852555,2.0,438.0,1495.0,42.826619301253054,2,8,1989,1989,2,16.049574940745757,5.407762715750125,43.24625678898149,194146.72
6,32.18849931521807,2.0,578.0,1256.0,38.345055331727615,2,6,1986,1986,2,7.08229763200546,5.407762715750125,14.923808477528233,192159.0
8,34.91087045119167,2.0,467.0,1432.0,41.85017340481303,2,7,2003,2003,0,7.08229763200546,0.0,14.923808477528233,279829.56
6,37.9839954494702,2.0,435.0,1666.0,45.83629516383432,2,6,1999,2000,1,7.08229763200546,0.0,14.923808477528233,229670.04
8,38.62752435547844,2.0,520.0,1884.0,46.67476369843972,2,7,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,303510.19
8,41.315289247897134,3.0,892.0,1964.0,50.1901143255012,2,7,2005,2006,0,7.08229763200546,0.0,14.923808477528233,423569.09
7,33.53150524674194,4.0,784.0,1344.0,40.0710384788646,2,8,1997,1998,0,16.049574940745757,5.407762715750125,43.24625678898149,283175.55
5,29.43618592433263,0.0,0.0,1092.0,34.82809493666808,1,5,2007,2008,2,16.049574940745757,5.407762715750125,43.24625678898149,172015.32
6,31.107422851047385,2.0,392.0,1189.0,36.96032473379675,2,4,1997,1997,1,16.049574940745757,0.0,43.24625678898149,198183.35
4,31.288717216673557,3.0,850.0,1200.0,37.19224741547416,1,6,1964,1964,0,16.049574940745757,5.407762715750125,43.24625678898149,176810.4
5,28.479749314469064,2.0,499.0,1040.0,33.612598519172025,1,6,1975,1975,2,16.049574940745757,5.407762715750125,43.24625678898149,173139.99
5,35.39407679116519,1.0,336.0,550.0,30.701917455255206,2,6,1976,1976,2,16.049574940745757,5.407762715750125,43.24625678898149,158675.43
4,27.4737141656563,1.0,297.0,526.0,15.470764118180814,1,5,1973,2006,1,16.049574940745757,5.407762715750125,43.24625678898149,154969.9
4,27.4737141656563,1.0,297.0,462.0,15.470764118180814,1,4,1973,1973,1,16.049574940745757,5.407762715750125,43.24625678898149,154659.5
5,30.621821928402603,1.0,257.0,1113.0,36.3397063514655,1,6,1968,1968,2,7.08229763200546,11.204495012747543,43.24625678898149,167832.4
6,29.43618592433263,0.0,0.0,546.0,16.668390341674286,2,6,1970,2007,2,16.049574940745757,11.204495012747543,43.24625678898149,150216.37666666668
5,23.6838753484997,1.0,264.0,816.0,27.57398476531794,1,4,1983,1983,2,16.049574940745757,11.204495012747543,43.24625678898149,165045.25
5,24.383710386544685,1.0,264.0,845.0,28.449005819984198,1,6,1982,2005,2,7.08229763200546,11.204495012747543,43.24625678898149,166878.4
5,25.39315113664008,2.0,484.0,864.0,29.71496539946014,1,6,1984,1984,2,16.049574940745757,11.204495012747543,43.24625678898149,167181.12
5,39.89133511535938,1.0,288.0,686.0,36.12250412761016,2,7,1900,1950,2,16.049574940745757,11.204495012747543,43.24625678898149,138020.0
6,36.87789296646311,2.0,525.0,1587.0,44.39812034985336,2,7,1971,1971,2,16.049574940745757,11.204495012747543,43.24625678898149,203817.48
6,34.1163351513835,2.0,390.0,384.0,25.574734188600143,2,7,1997,1997,0,16.049574940745757,5.407762715750125,43.24625678898149,188743.3
6,38.21656381130314,2.0,398.0,392.0,30.675046636396775,2,7,1994,1994,0,16.049574940745757,5.407762715750125,43.24625678898149,223759.2
6,38.459102477564635,2.0,451.0,923.0,31.285657838340402,2,7,1999,2000,0,16.049574940745757,5.407762715750125,43.24625678898149,219137.1
7,36.43696464122833,2.0,420.0,691.0,23.318867476719102,2,6,1996,1996,0,7.08229763200546,5.407762715750125,14.923808477528233,247146.2
6,44.730129372266234,2.0,482.0,938.0,31.54645366590074,3,7,1999,2003,0,16.049574940745757,5.407762715750125,43.24625678898149,229905.26
7,31.07429212453496,2.0,420.0,1168.0,36.91795483610602,2,6,1992,1993,1,7.08229763200546,5.407762715750125,43.24625678898149,233436.97
6,37.574912207328644,2.0,392.0,903.0,30.295659586949377,2,7,1993,1994,1,16.049574940745757,5.407762715750125,43.24625678898149,224075.7
6,30.072451863645476,2.0,480.0,1302.0,35.63863847705089,1,6,1964,1964,2,16.049574940745757,11.204495012747543,43.24625678898149,172154.37
8,30.941244419016908,2.0,480.0,1166.0,36.74784444577923,2,5,1988,1988,1,16.049574940745757,5.407762715750125,14.923808477528233,258602.07
8,33.1882522036537,2.0,484.0,1312.0,39.62930640544326,1,4,1990,1990,1,7.08229763200546,5.407762715750125,14.923808477528233,272210.5
8,46.97087321431797,3.0,729.0,1149.0,36.426120388667776,3,10,2005,2005,0,0.0,0.0,14.923808477528233,441094.29
9,45.102702839202024,3.0,1110.0,2660.0,55.17864358510563,2,8,2006,2007,0,7.08229763200546,0.0,0.0,435391.44
5,34.68662093148436,3.0,828.0,1100.0,41.560497497663185,1,7,1969,1990,2,16.049574940745757,5.407762715750125,43.24625678898149,182319.8
9,37.19714331196783,2.0,556.0,1612.0,44.81282306340004,2,6,2006,2006,0,0.0,0.0,14.923808477528233,319010.49
8,44.098526778046754,2.0,724.0,2220.0,53.85217253232268,1,7,2006,2006,1,7.08229763200546,0.0,14.923808477528233,343247.2
10,42.147953088151034,3.0,724.0,1742.0,51.283422236325265,2,8,2006,2007,0,0.0,0.0,0.0,430628.09
6,32.62473568438075,2.0,480.0,1284.0,38.90500092157861,2,5,1984,1984,2,16.049574940745757,5.407762715750125,43.24625678898149,182126.74
7,35.44867683490946,2.0,484.0,725.0,24.568516729226413,2,6,1981,2003,1,7.08229763200546,5.407762715750125,14.923808477528233,236924.3
7,37.84836977894636,2.0,663.0,1529.0,45.65974753656835,2,7,1978,1985,0,7.08229763200546,5.407762715750125,43.24625678898149,238564.75
7,40.944299711987064,2.0,481.0,780.0,34.667650755779924,2,9,1979,1979,0,7.08229763200546,5.407762715750125,43.24625678898149,255394.74
6,30.907850197058355,2.0,495.0,1153.0,36.70515786150428,2,6,1984,1984,0,7.08229763200546,5.407762715750125,43.24625678898149,197000.5
6,33.6644106766618,2.0,478.0,1259.0,40.24218283845703,2,5,1979,1999,1,16.049574940745757,5.407762715750125,43.24625678898149,192174.24
6,31.61442302899192,2.0,944.0,1625.0,37.609208924304816,2,6,1971,1971,2,16.049574940745757,11.204495012747543,43.24625678898149,171912.82
7,33.233323265627185,2.0,585.0,1228.0,39.68728520234105,2,5,1976,1976,0,7.08229763200546,5.407762715750125,43.24625678898149,232395.07
6,40.35569089258269,2.0,488.0,1084.0,34.644652163851816,2,8,1974,1974,2,16.049574940745757,11.204495012747543,43.24625678898149,214789.83
5,34.65843759391943,2.0,576.0,925.0,41.524103283686216,1,7,1970,1990,2,16.049574940745757,11.204495012747543,43.24625678898149,169437.09
5,25.94162777924663,1.0,368.0,914.0,30.404671477949417,1,5,1970,2002,1,0.0,11.204495012747543,43.24625678898149,168826.5
4,25.94162777924663,1.0,270.0,914.0,30.404671477949417,1,4,1961,1961,2,16.049574940745757,11.204495012747543,43.24625678898149,154798.5
6,33.427590716975075,2.0,511.0,1337.0,39.937268240028786,2,5,2001,2001,0,7.08229763200546,5.407762715750125,14.923808477528233,201925.0
6,33.427590716975075,2.0,522.0,1405.0,39.937268240028786,2,5,1997,1998,0,7.08229763200546,5.407762715750125,14.923808477528233,202916.0
6,29.43618592433263,1.0,264.0,525.0,15.407949248011587,1,6,1973,1973,2,16.049574940745757,11.204495012747543,43.24625678898149,148845.25
6,31.58207567218894,1.0,264.0,672.0,22.582645339010597,1,7,1973,1973,2,0.0,11.204495012747543,43.24625678898149,151512.75
7,28.760449086044865,1.0,319.0,1061.0,33.96896098457045,2,4,1978,1978,2,16.049574940745757,5.407762715750125,43.24625678898149,206883.66
5,27.4737141656563,1.0,360.0,988.0,32.337942314534146,1,5,1966,1966,2,16.049574940745757,11.204495012747543,43.24625678898149,154793.25
9,39.66184342236745,3.0,730.0,1790.0,48.02502969816513,2,7,2006,2007,0,0.0,0.0,0.0,430904.81
8,38.21656381130314,3.0,856.0,1694.0,46.13916753482262,2,7,2006,2007,1,7.08229763200546,0.0,14.923808477528233,412192.92
8,42.97695677387936,3.0,938.0,2108.0,52.37386694686206,2,7,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,419741.34
9,47.98097218952786,3.0,1040.0,1934.0,49.89037581639233,2,8,2007,2007,1,0.0,0.0,0.0,442215.63
8,47.05111500706398,3.0,670.0,1108.0,36.07886134383042,2,11,2006,2007,0,0.0,0.0,14.923808477528233,443885.46
10,42.18998857906292,3.0,878.0,1994.0,51.33866798777929,2,7,2005,2006,0,0.0,0.0,0.0,431022.99
9,47.068918348002896,3.0,932.0,2552.0,57.7836526534081,2,8,2007,2007,0,0.0,0.0,0.0,432176.57
9,48.85061424870635,3.0,814.0,1704.0,46.58083083196579,2,9,2005,2006,0,0.0,0.0,14.923808477528233,486069.53
10,44.64348138263137,3.0,1174.0,2320.0,54.5716966665414,2,7,2007,2007,0,0.0,0.0,0.0,441009.63
8,43.28169068887122,2.0,728.0,1582.0,44.31457197557466,2,7,2007,2008,2,7.08229763200546,5.407762715750125,14.923808477528233,339049.48
8,42.75139507093976,3.0,786.0,918.0,31.57238212043193,2,8,2007,2007,0,0.0,0.0,0.0,368087.33
9,39.500004578830236,3.0,843.0,1802.0,47.81354347797927,2,7,2006,2006,0,0.0,0.0,0.0,433053.1
8,50.47468996377405,3.0,916.0,1706.0,46.51807118858949,2,11,2004,2004,1,0.0,5.407762715750125,14.923808477528233,479990.23
8,45.54560162026515,3.0,818.0,1317.0,37.54704554316293,2,7,2003,2003,0,7.08229763200546,0.0,14.923808477528233,395326.99
8,39.684882392644205,3.0,774.0,895.0,29.882344079967577,2,8,2007,2007,0,0.0,0.0,14.923808477528233,337800.25
7,37.22250667526674,3.0,878.0,1614.0,44.84578352969527,2,7,2005,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,316705.61
8,38.54345137505391,2.0,554.0,1721.0,46.56515127997285,2,7,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,299882.96
8,39.79977699954098,3.0,876.0,1298.0,39.18110207224294,2,7,2006,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,395013.15
6,32.90066761215033,2.0,631.0,1302.0,39.259526960913284,1,5,2005,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,203816.5
6,32.90066761215033,2.0,631.0,1302.0,39.259526960913284,1,5,2005,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,203816.5
6,33.79654091394325,2.0,460.0,1362.0,40.41238868797102,2,6,2005,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,201589.35
8,36.450047121340404,2.0,627.0,1554.0,43.842858497111926,2,6,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,289904.14
9,36.749028453875276,2.0,564.0,1577.0,44.23081782015989,2,6,2005,2005,1,0.0,0.0,0.0,306545.62
8,33.233323265627185,2.0,550.0,1324.0,39.68728520234105,2,6,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,268397.41
7,34.4174885763811,2.0,478.0,1405.0,41.2130647652363,2,6,2003,2003,1,7.08229763200546,5.407762715750125,14.923808477528233,242355.47
6,35.67933995653181,2.0,572.0,768.0,26.043141863726696,3,7,2007,2007,2,7.08229763200546,5.407762715750125,14.923808477528233,208390.56
6,36.21347991916338,2.0,400.0,768.0,26.043141863726696,2,6,2005,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,220516.9
7,35.16061278226336,2.0,454.0,608.0,19.849724137378097,2,6,2006,2007,0,7.08229763200546,5.407762715750125,43.24625678898149,236473.27
6,35.665833085852555,2.0,440.0,738.0,25.025857184832056,2,7,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,210836.9
6,38.84246145243887,3.0,350.0,698.0,23.582925057655412,2,6,2006,2007,2,7.08229763200546,5.407762715750125,14.923808477528233,238822.74
6,33.2633202950901,2.0,388.0,1326.0,39.72587685241256,2,6,2005,2005,0,7.08229763200546,5.407762715750125,43.24625678898149,203876.0
6,35.78712136589352,2.0,440.0,752.0,25.506934426728854,2,6,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,212165.51
7,35.132994170654655,2.0,400.0,728.0,24.67500025490991,2,7,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,242966.09
7,32.219949823428045,2.0,462.0,1246.0,38.385402220279545,2,6,2007,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,235342.29
8,36.90358519094995,3.0,630.0,1406.0,44.43148238904007,2,7,2003,2003,0,7.08229763200546,5.407762715750125,14.923808477528233,357803.41
7,32.34529947945666,2.0,388.0,1266.0,38.54624417699324,2,6,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,238589.28
7,29.91525026680736,2.0,437.0,835.0,35.43823612257987,2,5,2004,2005,0,7.08229763200546,5.407762715750125,14.923808477528233,226449.59
7,33.97152898606,2.0,400.0,384.0,25.233443008133108,2,8,2004,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,234636.1
7,36.06776742076682,2.0,534.0,1510.0,43.34722653071198,2,6,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,250395.71
7,34.260232811080556,2.0,400.0,384.0,25.574734188600143,2,7,2003,2003,0,7.08229763200546,5.407762715750125,14.923808477528233,235302.5
7,41.14133332485487,2.0,434.0,847.0,28.50810237787927,2,8,2003,2003,0,7.08229763200546,5.407762715750125,14.923808477528233,275909.38
7,41.64922552988548,2.0,435.0,854.0,29.004279627926312,2,8,2002,2002,0,7.08229763200546,5.407762715750125,14.923808477528233,278761.76
6,38.167778432430346,2.0,442.0,915.0,31.101437094082925,2,7,2000,2000,1,16.049574940745757,5.407762715750125,43.24625678898149,220091.62
6,37.599895173661345,2.0,460.0,941.0,31.650004815121395,2,7,1999,2000,1,16.049574940745757,5.407762715750125,43.24625678898149,217268.22
8,47.06001795470639,3.0,925.0,1779.0,47.46342084981481,2,8,1997,1998,0,7.08229763200546,5.407762715750125,14.923808477528233,418785.03
9,51.43700793357665,3.0,806.0,1408.0,45.772198856981454,2,9,1998,1998,0,7.08229763200546,0.0,14.923808477528233,510187.84
8,47.33475182892012,3.0,758.0,1389.0,41.32319026322702,2,9,1998,1999,0,7.08229763200546,5.407762715750125,14.923808477528233,415849.07
7,45.54560162026515,3.0,600.0,1066.0,35.19130197749154,2,8,1998,1998,0,7.08229763200546,5.407762715750125,14.923808477528233,317113.34
8,43.78249919437975,2.0,517.0,1105.0,35.123568317996195,2,9,1992,1993,1,7.08229763200546,0.0,14.923808477528233,308691.4
8,46.944079693321974,3.0,933.0,1325.0,39.89894135421518,2,8,1996,1997,1,7.08229763200546,5.407762715750125,14.923808477528233,411188.72
7,33.89878047642991,2.0,605.0,1369.0,40.544131085204846,2,5,2007,2007,2,7.08229763200546,5.407762715750125,14.923808477528233,245829.29
8,36.292591699192485,3.0,852.0,1542.0,43.638658237223446,2,6,2007,2007,2,7.08229763200546,5.407762715750125,14.923808477528233,345669.28
8,36.187051885102726,2.0,484.0,1524.0,43.50183053034101,2,7,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,287023.04
10,41.33695629342356,3.0,1092.0,1966.0,50.21853862721639,2,6,2007,2007,0,0.0,0.0,0.0,437825.46
7,36.10759430620309,2.0,480.0,1528.0,43.39884087244546,3,6,2007,2007,2,7.08229763200546,5.407762715750125,14.923808477528233,252219.93
8,36.23987917820378,2.0,484.0,1538.0,43.570314319257974,2,7,2005,2005,1,7.08229763200546,5.407762715750125,14.923808477528233,278189.26
7,35.813991140624424,2.0,672.0,1494.0,43.01846086481118,2,7,2005,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,263013.75
7,41.45582048562385,3.0,574.0,982.0,32.18668990928,2,7,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,317034.41
8,39.82269619066267,3.0,859.0,1302.0,39.259526960913284,2,7,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,396047.29
8,33.442465025151655,2.0,598.0,1338.0,39.956413819713696,2,6,2007,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,267195.33
7,33.39781257228538,2.0,575.0,1335.0,39.89894135421518,2,6,2006,2007,1,7.08229763200546,5.407762715750125,14.923808477528233,244840.81
8,39.383792824803216,2.0,590.0,896.0,29.910124788266067,2,8,2007,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,284661.8
5,36.89074242342656,2.0,561.0,725.0,24.568516729226413,3,8,2007,2007,2,7.08229763200546,5.407762715750125,14.923808477528233,176592.04
8,40.38935367461862,3.0,880.0,955.0,31.494514955755946,2,8,2007,2007,0,0.0,0.0,14.923808477528233,357809.08
8,36.83930436730126,2.0,594.0,1574.0,44.3480159417633,2,6,2007,2007,0,0.0,5.407762715750125,0.0,302870.53
8,38.10666497947846,3.0,658.0,1685.0,45.99602624001175,2,5,2006,2006,0,7.08229763200546,5.407762715750125,14.923808477528233,383974.25
6,46.083322925497136,3.0,744.0,1158.0,36.29639985308899,2,9,2004,2004,1,7.08229763200546,5.407762715750125,14.923808477528233,247122.77
6,29.57932261241082,0.0,0.0,1100.0,35.01030408302643,1,6,2006,2007,2,16.049574940745757,5.407762715750125,43.24625678898149,181717.85
7,30.331796169392753,0.0,0.0,1143.0,35.96945574171333,1,5,2006,2006,2,7.08229763200546,5.407762715750125,14.923808477528233,221984.83
5,29.472066009902917,2.0,576.0,1094.0,34.87376199027574,1,6,2003,2004,2,7.08229763200546,5.407762715750125,14.923808477528233,179082.61
7,35.543926247728784,2.0,566.0,1461.0,42.66882243697223,2,7,2006,2006,1,7.08229763200546,5.407762715750125,14.923808477528233,251571.26
6,39.70790128564805,2.0,492.0,864.0,30.56726213594017,2,7,1993,1997,1,7.08229763200546,5.407762715750125,14.923808477528233,237046.78
6,32.34529947945666,1.0,283.0,630.0,20.839252640041142,1,5,1980,1980,1,16.049574940745757,11.204495012747543,43.24625678898149,155501.51
5,25.504220483182166,1.0,308.0,894.0,29.8545304819095,1,5,1977,1977,2,16.049574940745757,5.407762715750125,43.24625678898149,168392.75
5,28.479749314469064,2.0,686.0,1040.0,33.612598519172025,1,5,1968,1968,0,16.049574940745757,11.204495012747543,43.24625678898149,170158.25
7,46.629759194268196,2.0,564.0,1223.0,38.64633116538411,2,7,1990,1990,1,7.08229763200546,5.407762715750125,14.923808477528233,282066.96
5,28.423120238634628,2.0,431.0,1037.0,33.5407424306501,1,5,1974,1974,1,16.049574940745757,1.7834581122710063,43.24625678898149,173601.95333333337
6,28.760449086044865,2.0,542.0,1044.0,33.96896098457045,1,5,1973,2006,1,7.08229763200546,5.407762715750125,43.24625678898149,186883.5
8,34.029561437205174,2.0,540.0,1378.0,40.712702603722974,2,6,2004,2004,0,7.08229763200546,5.407762715750125,14.923808477528233,270539.24
8,30.468786156775273,2.0,484.0,1141.0,36.14430006647344,2,5,2006,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,258302.92
8,36.59349374097748,2.0,476.0,1511.0,44.02895991756146,2,5,2006,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,293356.37
7,33.64968190562378,2.0,466.0,1352.0,40.22321340237748,2,5,2006,2007,1,7.08229763200546,0.0,14.923808477528233,245024.85
8,36.39767502752364,2.0,528.0,1550.0,43.77492955996517,2,5,2006,2007,0,7.08229763200546,5.407762715750125,14.923808477528233,291611.51
6,35.746760159925856,2.0,440.0,744.0,25.676012448648994,2,6,1999,1999,2,16.049574940745757,5.407762715750125,43.24625678898149,199222.64
6,36.697293014891315,2.0,440.0,756.0,26.076195329960864,2,4,2000,2000,2,7.08229763200546,5.407762715750125,14.923808477528233,210970.4
7,33.737911307559166,2.0,625.0,1339.0,40.336856610910004,2,5,1999,2000,2,7.08229763200546,5.407762715750125,14.923808477528233,245956.33
8,42.21098266213458,2.0,552.0,1054.0,34.36712432232776,2,8,2003,2004,2,7.08229763200546,0.0,14.923808477528233,303318.54
8,45.32968246897764,2.0,1105.0,1220.0,37.609208924304816,2,8,1998,1998,1,7.08229763200546,0.0,14.923808477528233,341735.0
8,35.652318578835136,2.0,478.0,1494.0,42.80912366885937,1,5,1994,1995,0,7.08229763200546,5.407762715750125,14.923808477528233,297115.64
7,45.32968246897764,2.0,546.0,2002.0,55.47884716397578,2,8,1980,1980,1,7.08229763200546,5.407762715750125,14.923808477528233,261775.96
8,46.5755521956562,2.0,676.0,2461.0,57.129052665027864,2,7,1981,1981,1,7.08229763200546,5.407762715750125,14.923808477528233,325282.62
6,30.485846129241086,2.0,412.0,912.0,36.16607908458148,1,7,1968,1968,1,16.049574940745757,11.204495012747543,43.24625678898149,177841.9
6,45.78783230923104,2.0,570.0,1008.0,41.17627125570492,2,8,1970,1970,1,16.049574940745757,11.204495012747543,43.24625678898149,228209.88
6,29.255812701028283,2.0,480.0,973.0,34.5985960298615,1,6,1969,1969,2,16.049574940745757,5.407762715750125,43.24625678898149,176209.37
6,32.79376980803032,2.0,528.0,1295.0,39.12214977824155,1,6,1968,1968,0,16.049574940745757,5.407762715750125,43.24625678898149,187472.0
7,37.17175404585574,2.0,515.0,1124.0,44.7798309558599,2,8,1972,1987,1,7.08229763200546,11.204495012747543,43.24625678898149,241467.35
7,36.96769900590852,2.0,472.0,1594.0,44.51474497405327,2,6,1993,1993,1,7.08229763200546,5.407762715750125,43.24625678898149,252309.31
